antecedent_str,consequent_str,support,confidence,lift,leverage,conviction,support_count,antecedent_len,consequent_len,min_support_used,algo
"eggs, frozen pizza",packaged cheese,0.00381374439390227,0.4821548821548822,2.088377480344259,0.0019875686044211497,1.4852407086231931,716,2,1,0.003,fpgrowth
"eggs, frozen pizza",fresh fruits,0.005923022019580062,0.7488215488215489,1.3429360005622129,0.001512519942712347,1.7612962978142135,1112,2,1,0.003,fpgrowth
"eggs, frozen pizza",yogurt,0.0033130572807363295,0.41885521885521887,1.5879789276719811,0.0012267214843329362,1.2668680705812676,622,2,1,0.003,fpgrowth
"eggs, frozen pizza",milk,0.003286424987482822,0.4154882154882155,1.6966740304989356,0.0013494442071991788,1.2918748321981435,617,2,1,0.003,fpgrowth
"frozen pizza, other creams cheeses",fresh vegetables,0.0035687272959700014,0.6226765799256506,1.402196764683181,0.0010236299274303325,1.4733456399892257,670,2,1,0.003,fpgrowth
"frozen pizza, other creams cheeses",packaged cheese,0.003329036656688434,0.5808550185873607,2.5158814834381884,0.0020058278018186123,1.8349847520377605,625,2,1,0.003,fpgrowth
"frozen pizza, other creams cheeses",packaged vegetables fruits,0.0030680401828040607,0.5353159851301115,1.463603968140408,0.0009718172634974264,1.3649018333670675,576,2,1,0.003,fpgrowth
"frozen pizza, other creams cheeses",fresh fruits,0.003930926484217703,0.6858736059479554,1.2300452073160535,0.0007351687504064826,1.4083492649077336,738,2,1,0.003,fpgrowth
"breakfast bakery, frozen pizza",fresh vegetables,0.003078693100105464,0.5573770491803279,1.2551496559620625,0.0006258436845147236,1.2559850653990488,578,2,1,0.003,fpgrowth
"breakfast bakery, frozen pizza",fresh fruits,0.003755153348744554,0.6798457087753135,1.219234781075559,0.0006752269826086478,1.3818327234003396,705,2,1,0.003,fpgrowth
"cream, frozen pizza",fresh fruits,0.003121304769311076,0.7001194743130227,1.2555937368913932,0.0006353854168947271,1.4752531033412344,586,2,1,0.003,fpgrowth
"frozen appetizers sides, frozen pizza",packaged vegetables fruits,0.00345687166430527,0.4984639016897081,1.3628469254668063,0.0009203640054416657,1.2646109940423111,649,2,1,0.003,fpgrowth
"frozen appetizers sides, frozen pizza",packaged cheese,0.0031159783106603743,0.44930875576036866,1.9461096879447026,0.0015148464063476342,1.3966531297357287,585,2,1,0.003,fpgrowth
"frozen appetizers sides, frozen pizza",fresh fruits,0.004463572349287853,0.6436251920122888,1.1542769336463785,0.0005965866899735324,1.241388746441834,838,2,1,0.003,fpgrowth
"frozen appetizers sides, frozen pizza",fresh vegetables,0.003728521055491046,0.5376344086021505,1.2106914771297566,0.0006488586262729705,1.2023555086606978,700,2,1,0.003,fpgrowth
"frozen pizza, yogurt",fresh fruits,0.011824738204557319,0.7775831873905429,1.394517101467023,0.0033452880837106323,1.9890568116724432,2220,2,1,0.003,fpgrowth
"fresh fruits, frozen pizza",yogurt,0.011824738204557319,0.44488977955911824,1.6866820879238285,0.0048140879526698205,1.3262839351661146,2220,2,1,0.003,fpgrowth
"fresh vegetables, frozen pizza",yogurt,0.009092264916747451,0.4229435084241824,1.6034785977094679,0.003421927358306983,1.2758434890954355,1707,2,1,0.003,fpgrowth
"frozen pizza, yogurt",fresh vegetables,0.009092264916747451,0.5978984238178634,1.3463991781844202,0.0023392416944605044,1.382555674391467,1707,2,1,0.003,fpgrowth
"frozen pizza, packaged vegetables fruits",yogurt,0.008575598427629406,0.452755905511811,1.7165044267487566,0.0035796320357031645,1.3453480357898169,1610,2,1,0.003,fpgrowth
"frozen pizza, yogurt",packaged vegetables fruits,0.008575598427629406,0.563922942206655,1.5418180642195205,0.0030135943062349433,1.4544403391495266,1610,2,1,0.003,fpgrowth
"frozen pizza, yogurt",packaged cheese,0.007073537088131585,0.46514886164623465,2.014718596912848,0.0035626065299035714,1.4380162902011502,1328,2,1,0.003,fpgrowth
"frozen pizza, packaged cheese",yogurt,0.007073537088131585,0.434270765206017,1.6464228998648636,0.0027772307814638558,1.301388937210166,1328,2,1,0.003,fpgrowth
"frozen pizza, milk",fresh fruits,0.009497075774200765,0.7230332522303325,1.2966872889165315,0.0021729692950386197,1.5973024910529143,1783,2,1,0.003,fpgrowth
"frozen pizza, milk",fresh vegetables,0.007329207103365256,0.5579886455798865,1.2565269014220657,0.0014962980784406993,1.2577229301308386,1376,2,1,0.003,fpgrowth
"frozen pizza, milk",packaged vegetables fruits,0.0070042931256724655,0.5332522303325223,1.4579614695135714,0.0022001242418340262,1.3588668335450946,1315,2,1,0.003,fpgrowth
"frozen pizza, milk",yogurt,0.006434362050047405,0.48986212489862124,1.8571828564765136,0.0029697801820805577,1.4432054617998156,1208,2,1,0.003,fpgrowth
"frozen pizza, yogurt",milk,0.006434362050047405,0.4231173380035026,1.7278280646319433,0.0027104023680879427,1.308959539398644,1208,2,1,0.003,fpgrowth
"frozen pizza, milk",packaged cheese,0.0060721628617997035,0.46228710462287104,2.0023233497775306,0.003039604278055297,1.4303630364786255,1140,2,1,0.003,fpgrowth
"frozen breakfast, frozen pizza",fresh fruits,0.004713915905870823,0.7091346153846154,1.2717614840859575,0.0010073121402607832,1.5209773989995592,885,2,1,0.003,fpgrowth
"frozen breakfast, frozen pizza",fresh vegetables,0.003696562303586837,0.5560897435897436,1.2522507903350761,0.0007446278092211244,1.2523428053407806,694,2,1,0.003,fpgrowth
"frozen breakfast, frozen pizza",packaged vegetables fruits,0.003478177498908076,0.5232371794871795,1.4305793838566132,0.0010468706185226859,1.3303219893490523,653,2,1,0.003,fpgrowth
"frozen breakfast, frozen pizza",packaged cheese,0.003089346017406867,0.46474358974358976,2.012963225877057,0.0015546205054388948,1.4369274894193247,580,2,1,0.003,fpgrowth
"frozen breakfast, frozen pizza",yogurt,0.0030414078895505533,0.45753205128205127,1.7346119218860032,0.00128804285661356,1.3571931196253222,571,2,1,0.003,fpgrowth
"frozen pizza, instant foods",fresh fruits,0.004298452131116106,0.6944922547332185,1.245501885543525,0.0008472713814054759,1.4480800667262725,807,2,1,0.003,fpgrowth
"frozen pizza, instant foods",fresh vegetables,0.0034089335364489567,0.5507745266781411,1.2402815270010863,0.0006604176049962657,1.2375251379256875,640,2,1,0.003,fpgrowth
"frozen pizza, instant foods",packaged vegetables fruits,0.0031159783106603743,0.5034423407917383,1.3764584435743887,0.0008522134108143618,1.2772898616518369,585,2,1,0.003,fpgrowth
"frozen pizza, instant foods",packaged cheese,0.0030627137241533596,0.49483648881239245,2.1433058503314384,0.0016337465407344624,1.5225261380759272,575,2,1,0.003,fpgrowth
"frozen pizza, spreads",fresh fruits,0.0038829883563613896,0.745398773006135,1.3367975969978296,0.0009782940592727527,1.7376180051244385,729,2,1,0.003,fpgrowth
"frozen pizza, spreads",fresh vegetables,0.00309999893470827,0.5950920245398773,1.340079486526078,0.0007867041146043699,1.3729732421314487,582,2,1,0.003,fpgrowth
"bread, frozen pizza",fresh fruits,0.00837319299890275,0.6980461811722914,1.251875494537406,0.0016846740244205313,1.4651236333717055,1572,2,1,0.003,fpgrowth
"bread, frozen pizza",fresh vegetables,0.006897763952658435,0.5750444049733571,1.294934529734656,0.0015710360028895372,1.3082021329722966,1295,2,1,0.003,fpgrowth
"bread, frozen pizza",packaged vegetables fruits,0.006061509944498301,0.505328596802842,1.3816156439186098,0.0016742478494438957,1.2821603588422765,1138,2,1,0.003,fpgrowth
"bread, frozen pizza",packaged cheese,0.005923022019580062,0.49378330373001783,2.1387441460117893,0.003153629509201959,1.519358518698767,1112,2,1,0.003,fpgrowth
"bread, frozen pizza",yogurt,0.005092094470070629,0.4245115452930729,1.609423395323346,0.0019281697471747088,1.279319787557156,956,2,1,0.003,fpgrowth
"frozen pizza, frozen produce",fresh fruits,0.0058111663879153305,0.7693935119887165,1.3798297437816842,0.001599656660643667,1.9184181675307748,1091,2,1,0.003,fpgrowth
"frozen pizza, frozen produce",fresh vegetables,0.0049163213345974795,0.650916784203103,1.4657904894970546,0.001562280378659514,1.5925366522228173,923,2,1,0.003,fpgrowth
"frozen pizza, frozen produce",packaged vegetables fruits,0.004559448605000479,0.6036671368124118,1.6504824093004766,0.0017969540886651559,1.600291378139099,856,2,1,0.003,fpgrowth
"frozen pizza, frozen produce",yogurt,0.0034515452056545683,0.4569816643159379,1.7325252750808324,0.0014593403845771192,1.3558175097159446,648,2,1,0.003,fpgrowth
"frozen pizza, frozen produce",packaged cheese,0.0035634008373193,0.4717912552891396,2.0434890725687773,0.0018196181642659468,1.4560998042665119,669,2,1,0.003,fpgrowth
"frozen pizza, soup broth bouillon",fresh fruits,0.0038243973112036733,0.6716557530402245,1.2045469206407589,0.0006494298228726376,1.3473653954579907,718,2,1,0.003,fpgrowth
"frozen pizza, soup broth bouillon",fresh vegetables,0.003648624175730524,0.6407857811038353,1.442976623957926,0.001120084132079124,1.5476219664708304,685,2,1,0.003,fpgrowth
"frozen pizza, soup broth bouillon",packaged vegetables fruits,0.0030307549722491506,0.5322731524789523,1.4552845790948123,0.0009481691908933957,1.3560223604734158,569,2,1,0.003,fpgrowth
"butter, frozen pizza",fresh fruits,0.0030307549722491506,0.7050805452292441,1.264490917728698,0.0006339366718907356,1.5000694901433211,569,2,1,0.003,fpgrowth
"frozen pizza, nuts seeds dried fruit",fresh fruits,0.003025428513598449,0.7603748326639893,1.3636556510866187,0.0008068123173559012,1.846215408296266,568,2,1,0.003,fpgrowth
"frozen meals, frozen pizza",packaged cheese,0.003978864612074017,0.41546162402669634,1.7995061995159771,0.0017677776965945185,1.315781275275022,747,2,1,0.003,fpgrowth
"frozen meals, frozen pizza",packaged vegetables fruits,0.004266493379211897,0.4454949944382647,1.2180249791869266,0.0007636970884002526,1.1438094471117755,801,2,1,0.003,fpgrowth
"frozen pizza, ice cream ice",fresh fruits,0.005592781583236569,0.6302521008403361,1.1302936420305334,0.0006447031589526539,1.1964900332274175,1050,2,1,0.003,fpgrowth
"frozen pizza, ice cream ice",packaged cheese,0.0036539506343812255,0.411764705882353,1.7834935843064879,0.0016051904557444936,1.3075119046350845,686,2,1,0.003,fpgrowth
"frozen pizza, ice cream ice",fresh vegetables,0.0043570431762738225,0.49099639855942373,1.105667988369377,0.00041639985286574723,1.0921883740291523,818,2,1,0.003,fpgrowth
"frozen pizza, ice cream ice",packaged vegetables fruits,0.003877661897710688,0.4369747899159664,1.1947299431809073,0.0006320230654013447,1.1265002924782295,728,2,1,0.003,fpgrowth
"frozen pizza, lunch meat",fresh fruits,0.005805839929264629,0.7161629434954007,1.284366082415948,0.0012854465548587943,1.5586395997738418,1090,2,1,0.003,fpgrowth
"frozen pizza, lunch meat",packaged cheese,0.004500857559842763,0.5551905387647831,2.404719855318443,0.002629181094125412,1.7291103648054547,845,2,1,0.003,fpgrowth
"frozen pizza, lunch meat",yogurt,0.003542095002716494,0.4369250985545335,1.6564861036515597,0.0014037764288942949,1.3075236806458257,665,2,1,0.003,fpgrowth
"frozen pizza, lunch meat",fresh vegetables,0.004724568823172226,0.5827858081471747,1.3123672883036892,0.0011245333260371175,1.3324758042470246,887,2,1,0.003,fpgrowth
"frozen pizza, lunch meat",bread,0.003467524581606673,0.4277266754270696,2.6128151720579456,0.002140402549137944,1.4613587317798575,651,2,1,0.003,fpgrowth
"frozen pizza, lunch meat",packaged vegetables fruits,0.004511510477144166,0.5565045992115637,1.5215356206791821,0.0015464070541100598,1.4301119305966383,847,2,1,0.003,fpgrowth
"frozen pizza, lunch meat",chips pretzels,0.003360995408592643,0.4145860709592641,2.450191020053331,0.001989267497958358,1.4191571925944984,631,2,1,0.003,fpgrowth
"frozen pizza, lunch meat",milk,0.0032651191528800163,0.40275952693823913,1.6446955759964959,0.0012798768986095072,1.2643417477433951,613,2,1,0.003,fpgrowth
"fresh dips tapenades, frozen pizza",fresh fruits,0.0046926100712680165,0.7415824915824916,1.3299534807726048,0.001164208409773844,1.7119570529894497,881,2,1,0.003,fpgrowth
"fresh dips tapenades, frozen pizza",fresh vegetables,0.004175943582149972,0.6599326599326599,1.486093215159677,0.0013659290153979955,1.6347580326951745,784,2,1,0.003,fpgrowth
"fresh dips tapenades, frozen pizza",packaged vegetables fruits,0.003909620649614897,0.6178451178451179,1.6892463354228104,0.0015952035230941894,1.6596623344333685,734,2,1,0.003,fpgrowth
"fresh dips tapenades, frozen pizza",packaged cheese,0.003046734348201255,0.48148148148148145,2.0854607520197552,0.0015857937166163583,1.4833118245860197,572,2,1,0.003,fpgrowth
"canned meals beans, frozen pizza",fresh fruits,0.003435565829702464,0.7247191011235955,1.299710689049492,0.0007922346186504323,1.6070845378557939,645,2,1,0.003,fpgrowth
"canned meals beans, frozen pizza",fresh vegetables,0.0032065281077222996,0.6764044943820223,1.5231859109794728,0.0011013825147852124,1.717971375315296,602,2,1,0.003,fpgrowth
"crackers, frozen pizza",fresh fruits,0.006189344952115137,0.6839317245438494,1.2265626386713606,0.0011432553705674952,1.399696554527156,1162,2,1,0.003,fpgrowth
"crackers, frozen pizza",packaged cheese,0.004612713191507494,0.5097115950559152,2.207735016241496,0.0025233713286600705,1.5687188235117633,866,2,1,0.003,fpgrowth
"crackers, frozen pizza",chips pretzels,0.0038616825217585838,0.42672160094173045,2.521911631693341,0.0023304304060111133,1.449198834995214,725,2,1,0.003,fpgrowth
"crackers, frozen pizza",yogurt,0.003984191070724718,0.4402589758681578,1.669125618890139,0.001597198129250398,1.3153114313162233,748,2,1,0.003,fpgrowth
"crackers, frozen pizza",fresh vegetables,0.004895015499994673,0.5409064155385521,1.2180596642242367,0.0008763162163990439,1.2109248193579352,919,2,1,0.003,fpgrowth
"crackers, frozen pizza",packaged vegetables fruits,0.004756527575076434,0.5256032960565038,1.4370485678454008,0.0014465993781415162,1.3369571469615937,893,2,1,0.003,fpgrowth
"cereal, frozen pizza",fresh fruits,0.005166664891180449,0.6903914590747331,1.2381475217042417,0.000993765619800557,1.4289001034312556,970,2,1,0.003,fpgrowth
"cereal, frozen pizza",packaged cheese,0.0034941568748601804,0.4669039145907473,2.022320330674728,0.001766360925889827,1.4427505112795833,656,2,1,0.003,fpgrowth
"cereal, frozen pizza",milk,0.0033237101980377326,0.4441281138790035,1.8136269789205413,0.0014910785506986625,1.3584354279965023,624,2,1,0.003,fpgrowth
"cereal, frozen pizza",yogurt,0.003302404363434927,0.4412811387900356,1.673000879618717,0.0013284637614505712,1.3177177624232523,620,2,1,0.003,fpgrowth
"cereal, frozen pizza",packaged vegetables fruits,0.0037924385592994644,0.5067615658362989,1.3855335152728159,0.0010552701563014888,1.2858853242198471,712,2,1,0.003,fpgrowth
"cereal, frozen pizza",fresh vegetables,0.0038510296044571807,0.5145907473309609,1.158799775526373,0.0005277379661688584,1.1452765120886714,723,2,1,0.003,fpgrowth
"frozen pizza, hot dogs bacon sausage",fresh fruits,0.004554122146349778,0.6742902208201892,1.2092715731692598,0.0007881176793677817,1.3582634124936224,855,2,1,0.003,fpgrowth
"frozen pizza, hot dogs bacon sausage",packaged cheese,0.0033556689499419415,0.49684542586750785,2.152007242893475,0.0017963484778462774,1.5286051033351344,630,2,1,0.003,fpgrowth
"frozen pizza, hot dogs bacon sausage",packaged vegetables fruits,0.003499483333510882,0.5181388012618297,1.4166399409687103,0.001029213201837264,1.316246391062736,657,2,1,0.003,fpgrowth
"frozen pizza, hot dogs bacon sausage",fresh vegetables,0.003877661897710688,0.5741324921135647,1.2928810057979976,0.0008784207608070632,1.3054008712508143,728,2,1,0.003,fpgrowth
"energy granola bars, frozen pizza",fresh fruits,0.0046553248607131064,0.7680140597539543,1.3773558351848583,0.0012754249526488234,1.9070107252280128,874,2,1,0.003,fpgrowth
"energy granola bars, frozen pizza",packaged vegetables fruits,0.0033982806191475536,0.5606326889279437,1.5328222040384758,0.001181271620847414,1.4435485932822703,638,2,1,0.003,fpgrowth
"energy granola bars, frozen pizza",yogurt,0.003014775596297046,0.4973637961335676,1.8856234615046095,0.0014159539556862298,1.4647448034063708,566,2,1,0.003,fpgrowth
"energy granola bars, frozen pizza",fresh vegetables,0.003542095002716494,0.5843585237258347,1.3159088647291703,0.0008503470423092976,1.3375176626157128,665,2,1,0.003,fpgrowth
"frozen pizza, soy lactosefree",fresh fruits,0.006588829350917749,0.7692786069651741,1.3796236731991758,0.0018130129606125055,1.9174627473081214,1237,2,1,0.003,fpgrowth
"frozen pizza, soy lactosefree",yogurt,0.0037924385592994644,0.44278606965174133,1.6787064274749035,0.0015332951514768,1.3212766722416935,712,2,1,0.003,fpgrowth
"frozen pizza, soy lactosefree",fresh vegetables,0.005209276560386062,0.6082089552238806,1.3696173210305957,0.0014058225003379323,1.4189395680292765,978,2,1,0.003,fpgrowth
"frozen pizza, soy lactosefree",packaged cheese,0.003590033130572807,0.4191542288557214,1.8155001322835587,0.0016125983363063814,1.3241460780030327,674,2,1,0.003,fpgrowth
"frozen pizza, soy lactosefree",packaged vegetables fruits,0.0047671804923778375,0.556592039800995,1.521774691428465,0.001634535088804354,1.4303939504099679,895,2,1,0.003,fpgrowth
"dry pasta, frozen pizza",fresh fruits,0.004016149822628927,0.7313288069835111,1.3115645305506838,0.000954043666904607,1.646621177299656,754,2,1,0.003,fpgrowth
"dry pasta, frozen pizza",packaged vegetables fruits,0.0031585899798659864,0.5751697381183317,1.5725678560853371,0.0011500343759578632,1.492944643404295,593,2,1,0.003,fpgrowth
"dry pasta, frozen pizza",fresh vegetables,0.0038084179352515686,0.6935014548981571,1.5616863195294501,0.0013697605124222017,1.8138024624150917,715,2,1,0.003,fpgrowth
"frozen pizza, juice nectars",fresh fruits,0.004186596499451375,0.6894736842105265,1.2365015849553675,0.0008007565212498967,1.4246769231991476,786,2,1,0.003,fpgrowth
"frozen pizza, juice nectars",fresh vegetables,0.0032597926942293147,0.5368421052631579,1.2089073002160917,0.0005633140695683273,1.200298693274426,612,2,1,0.003,fpgrowth
"frozen pizza, tortillas flat bread",fresh fruits,0.0030201020549477475,0.7132075471698113,1.2790658768759107,0.0006589241754125057,1.542577818159187,567,2,1,0.003,fpgrowth
"frozen pizza, pasta sauce",fresh fruits,0.003952232318820509,0.712776176753122,1.2782922574961515,0.0008604258124102113,1.5402610798445415,742,2,1,0.003,fpgrowth
"frozen pizza, pasta sauce",packaged vegetables fruits,0.003004122678995643,0.5417867435158501,1.481295626737046,0.0009760854494434063,1.3841765921371152,564,2,1,0.003,fpgrowth
"frozen pizza, pasta sauce",fresh vegetables,0.0035527479200178967,0.6407300672430355,1.4428511626865692,0.0010904371759195737,1.5473819686670927,667,2,1,0.003,fpgrowth
buns rolls,fresh vegetables,0.017412193329143184,0.5478464890229595,1.2336879195661377,0.0032982565279571184,1.2295112220428932,3269,1,1,0.003,fpgrowth
buns rolls,packaged vegetables fruits,0.013939342288885812,0.4385788503435562,1.1991155944077931,0.0023146562670431636,1.129718864742453,2617,1,1,0.003,fpgrowth
buns rolls,fresh fruits,0.01978246742870535,0.6224233283056811,1.1162535272748262,0.002060268174382346,1.1716816988881005,3714,1,1,0.003,fpgrowth
"buns rolls, fresh vegetables",fresh fruits,0.012879377017396214,0.7396757418170695,1.326533917182216,0.0031703323781500457,1.6994177924073397,2418,2,1,0.003,fpgrowth
"buns rolls, fresh fruits",fresh vegetables,0.012879377017396214,0.6510500807754442,1.466090658201814,0.0040945334981059445,1.5931449907418258,2418,2,1,0.003,fpgrowth
"buns rolls, fresh vegetables",packaged vegetables fruits,0.009811336834592153,0.5634750688283879,1.5405935365165104,0.003442793411531383,1.4529480873635074,1842,2,1,0.003,fpgrowth
"buns rolls, packaged vegetables fruits",fresh vegetables,0.009811336834592153,0.703859380970577,1.5850111897683614,0.003621262658506359,1.877242701978453,1842,2,1,0.003,fpgrowth
"buns rolls, fresh fruits",packaged vegetables fruits,0.010690202511957899,0.5403877221324717,1.4774705714330683,0.003454726747734069,1.3799632742080197,2007,2,1,0.003,fpgrowth
"buns rolls, packaged vegetables fruits",fresh fruits,0.010690202511957899,0.7669086740542606,1.3753734373052011,0.002917620737437487,1.8979671352262109,2007,2,1,0.003,fpgrowth
"buns rolls, fresh vegetables",packaged cheese,0.007883158803038212,0.45273784031814013,1.9609622244090037,0.003863112570166977,1.4054044047782497,1480,2,1,0.003,fpgrowth
"buns rolls, packaged cheese",fresh vegetables,0.007883158803038212,0.6423611111111112,1.4465240877789907,0.002433433582670743,1.554438941356518,1480,2,1,0.003,fpgrowth
"buns rolls, packaged cheese",packaged vegetables fruits,0.006439688508698107,0.5247395833333334,1.4346870964825416,0.0019511219602943095,1.3345274329402506,1209,2,1,0.003,fpgrowth
"buns rolls, packaged vegetables fruits",packaged cheese,0.006439688508698107,0.46197936568589987,2.0009904273296164,0.003221437975989627,1.4295448923922192,1209,2,1,0.003,fpgrowth
"buns rolls, packaged cheese",fresh fruits,0.008666148224691332,0.7061631944444445,1.2664325400142227,0.0018231874266420277,1.5055965344942803,1627,2,1,0.003,fpgrowth
"buns rolls, fresh fruits",packaged cheese,0.008666148224691332,0.4380721593968767,1.8974401511013597,0.004098864128978953,1.3687249397713304,1627,2,1,0.003,fpgrowth
"buns rolls, chips pretzels",fresh vegetables,0.0056247403351407784,0.6010244735344337,1.3534386862374403,0.001468851788185204,1.3933882630776984,1056,2,1,0.003,fpgrowth
"buns rolls, chips pretzels",packaged vegetables fruits,0.004548795687699076,0.48605577689243024,1.3289219518158453,0.001125874062028298,1.234079566061259,854,2,1,0.003,fpgrowth
"buns rolls, chips pretzels",packaged cheese,0.004442266514685047,0.4746727376209448,2.055969756752369,0.0022815992674673166,1.4640866843692835,834,2,1,0.003,fpgrowth
"buns rolls, chips pretzels",fresh fruits,0.006386423922191092,0.682413204325555,1.2238393256578148,0.0011680723066647778,1.393003998204048,1199,2,1,0.003,fpgrowth
"buns rolls, water seltzer sparkling water",fresh vegetables,0.0035953595892235088,0.5672268907563025,1.2773303777616887,0.0007806143582177408,1.2845710695932333,675,2,1,0.003,fpgrowth
"buns rolls, water seltzer sparkling water",packaged vegetables fruits,0.0030414078895505533,0.4798319327731092,1.311905379915958,0.0007230944379010224,1.2193137252995376,571,2,1,0.003,fpgrowth
"buns rolls, water seltzer sparkling water",fresh fruits,0.004367696093575226,0.6890756302521008,1.2357877152867165,0.0008333543619438574,1.4228530124866587,820,2,1,0.003,fpgrowth
"buns rolls, refrigerated",fresh vegetables,0.003584706671922106,0.6052158273381295,1.3628771378070925,0.0009544573468141951,1.4081816200582933,673,2,1,0.003,fpgrowth
"buns rolls, refrigerated",packaged vegetables fruits,0.0030360814308998518,0.5125899280575539,1.4014688026764135,0.0008697246592744077,1.3012617102979627,570,2,1,0.003,fpgrowth
"buns rolls, refrigerated",fresh fruits,0.004229208168656987,0.7140287769784173,1.2805386697949277,0.0009265291723762458,1.5470076725794377,794,2,1,0.003,fpgrowth
"buns rolls, eggs",fresh vegetables,0.003867008980409285,0.6612021857923497,1.4889520428569563,0.0012698743050779124,1.6408837144729502,726,2,1,0.003,fpgrowth
"buns rolls, eggs",packaged vegetables fruits,0.0032331604009758074,0.5528233151183971,1.5114706456807216,0.0010940779052521226,1.4183388474294176,607,2,1,0.003,fpgrowth
"buns rolls, eggs",fresh fruits,0.004346390258972419,0.7431693989071038,1.3327994391710127,0.0010852917536520478,1.7225349092700095,816,2,1,0.003,fpgrowth
"buns rolls, other creams cheeses",fresh fruits,0.0032970779047842252,0.712313003452244,1.2774616028478885,0.0007161174301727473,1.5377812743019679,619,2,1,0.003,fpgrowth
"breakfast bakery, buns rolls",fresh fruits,0.003078693100105464,0.7344345616264294,1.3171343885835516,0.0007412755011190044,1.6658782063688231,578,2,1,0.003,fpgrowth
"bread, buns rolls",fresh vegetables,0.005262541146893077,0.6140459912989434,1.3827616617102618,0.0014567217547180509,1.440399123469044,988,2,1,0.003,fpgrowth
"bread, buns rolls",packaged cheese,0.004053435033183838,0.47296457426973276,2.0485711178347716,0.0020747704909110276,1.4593414640384648,761,2,1,0.003,fpgrowth
"bread, buns rolls",yogurt,0.003467524581606673,0.40459912989434427,1.533930731918901,0.0012069762338537703,1.2365345846515392,651,2,1,0.003,fpgrowth
"bread, buns rolls",fresh fruits,0.006157386200210928,0.7184586699813548,1.2884832365633998,0.0013785997748370863,1.571348960104777,1156,2,1,0.003,fpgrowth
"bread, buns rolls",packaged vegetables fruits,0.00438367546952733,0.5114978247358608,1.3984828900572326,0.0012490819033894353,1.2983525886846556,823,2,1,0.003,fpgrowth
"bread, buns rolls",milk,0.003888314815012091,0.4536979490366687,1.8527060434593206,0.0017895928786643587,1.3822317932038728,730,2,1,0.003,fpgrowth
"buns rolls, yogurt",fresh vegetables,0.006588829350917749,0.6382868937048504,1.437349414040086,0.0020048156889940693,1.536930252615014,1237,2,1,0.003,fpgrowth
"buns rolls, yogurt",packaged vegetables fruits,0.005704637214901301,0.5526315789473684,1.5109464210572303,0.0019290981650720647,1.4177309662133326,1071,2,1,0.003,fpgrowth
"buns rolls, packaged vegetables fruits",yogurt,0.005704637214901301,0.4092472296522736,1.5515527744219944,0.002027909417468519,1.2462637579911866,1071,2,1,0.003,fpgrowth
"buns rolls, milk",yogurt,0.0046180396501581955,0.43263473053892215,1.64022030655974,0.0018025400299612926,1.2976362975417706,867,2,1,0.003,fpgrowth
"buns rolls, yogurt",milk,0.0046180396501581955,0.4473684210526315,1.826858990870324,0.002090181904575905,1.3664004959186644,867,2,1,0.003,fpgrowth
"buns rolls, yogurt",fresh fruits,0.008080237773114167,0.7827657378740969,1.4038114835932436,0.002324309810171653,2.036509673114599,1517,2,1,0.003,fpgrowth
"buns rolls, fresh fruits",yogurt,0.008080237773114167,0.40845449649973076,1.5485473360632565,0.0028622908722103256,1.244593633559632,1517,2,1,0.003,fpgrowth
"buns rolls, yogurt",packaged cheese,0.004879036124042569,0.4726522187822497,2.0472181995297527,0.002495784487669228,1.4584770756203482,916,2,1,0.003,fpgrowth
"buns rolls, crackers",fresh vegetables,0.003435565829702464,0.5912007332722273,1.3313167416247196,0.000854988479259361,1.3599041414195314,645,2,1,0.003,fpgrowth
"buns rolls, crackers",fresh fruits,0.004149311288896464,0.7140238313473877,1.2805298003039716,0.0009090030290562772,1.5469809188496266,779,2,1,0.003,fpgrowth
"buns rolls, crackers",packaged vegetables fruits,0.003078693100105464,0.5297891842346472,1.4484931776046883,0.0009532477423326588,1.3488589427700157,578,2,1,0.003,fpgrowth
"buns rolls, crackers",packaged cheese,0.003195875190420897,0.5499541704857929,2.382039355758305,0.0018542201154553059,1.7089918389324033,600,2,1,0.003,fpgrowth
"buns rolls, ice cream ice",fresh vegetables,0.003131957686612479,0.5536723163841809,1.2468070194983734,0.0006199749678493485,1.2455597899028956,588,2,1,0.003,fpgrowth
"buns rolls, ice cream ice",fresh fruits,0.0037072152208882402,0.6553672316384181,1.1753350986508087,0.0005530379780373895,1.2836843062095509,696,2,1,0.003,fpgrowth
"buns rolls, milk",fresh vegetables,0.006386423922191092,0.5983033932135728,1.3473111231567643,0.0016462983398923036,1.3839494943205726,1199,2,1,0.003,fpgrowth
"buns rolls, milk",packaged vegetables fruits,0.005491578868873241,0.5144710578842315,1.4066119875529934,0.0015874610897928547,1.306303309270185,1031,2,1,0.003,fpgrowth
"buns rolls, milk",fresh fruits,0.007893811720339615,0.7395209580838323,1.3262563281518351,0.0019418614428696477,1.6984079521211366,1482,2,1,0.003,fpgrowth
"buns rolls, milk",packaged cheese,0.0049163213345974795,0.4605788423153693,1.9949242822464428,0.0024519063298027548,1.425833300804652,923,2,1,0.003,fpgrowth
"buns rolls, packaged cheese",milk,0.0049163213345974795,0.4006076388888889,1.6359081966346445,0.001911066305793766,1.259802614324644,923,2,1,0.003,fpgrowth
"buns rolls, lunch meat",fresh vegetables,0.004053435033183838,0.6207177814029364,1.3977857734242132,0.0011535378456098283,1.4657365638935065,761,2,1,0.003,fpgrowth
